GRB Name: 140903A, Detection Day: 15:00:30, Detection Time: 611599, XRT RA Coordinates: 238.02115:52:05.0, Redshift: 27.60827:36:28.8
GRB Name: 140901B, Detection Day: 06:17:24, Detection Time: 611389Ground Analysis20416, XRT RA Coordinates: 112.18407:28:44.2, Redshift: -29.209-29:12:32.4
GRB Name: 140828A, Detection Day: 06:54:14, Detection Time: 610953, XRT RA Coordinates: 142.02909:28:07.0, Redshift: 14.56914:34:08.4
GRB Name: 140824B, Detection Day: 14:33:12.04, Detection Time: Fermi, XRT RA Coordinates: n/a, Redshift: n/a
GRB Name: 140824A, Detection Day: 08:40:28, Detection Time: 610501, XRT RA Coordinates: 206.62713:46:30.5, Redshift: 33.28533:17:06.0
GRB Name: 140818B, Detection Day: 18:44:16, Detection Time: 609885, XRT RA Coordinates: 271.16818:04:40.3, Redshift: -1.354-01:21:14.4
GRB Name: 140818A, Detection Day: 05:31:28, Detection Time: MAXI, XRT RA Coordinates: 199.55413:18:13.0, Redshift: 6.88806:53:16.8
GRB Name: 140817A, Detection Day: 07:02:01, Detection Time: 609736, XRT RA Coordinates: 127.24408:28:58.6, Redshift: 58.19158:11:27.6
GRB Name: 140809A, Detection Day: 03:11:10.20, Detection Time: Fermi, XRT RA Coordinates: n/a, Redshift: n/a
GRB Name: 140808A, Detection Day: 00:54:00.62, Detection Time: Fermi, XRT RA Coordinates: n/a, Redshift: n/a
GRB Name: 140801A, Detection Day: 18:59:53.26, Detection Time: Fermi, XRT RA Coordinates: n/a, Redshift: n/a
GRB Name: 140730A, Detection Day: 19:43:51, Detection Time: 607742, XRT RA Coordinates: 56.35003:45:24.0, Redshift: -66.580-66:34:48.0
GRB Name: 140719B, Detection Day: 20:49:35.68, Detection Time: 605700, XRT RA Coordinates: 39.73102:38:55.4, Redshift: -2.384-02:23:02.4
GRB Name: 140719A, Detection Day: 05:53:55.2, Detection Time: 605612, XRT RA Coordinates: 171.57111:26:17.0, Redshift: -50.115-50:06:54.0
GRB Name: 140716A, Detection Day: 10:27:57.3, Detection Time: 604792Ground Analysis20390, XRT RA Coordinates: 108.13307:12:31.9, Redshift: -60.150-60:09:00.0
GRB Name: 140713A, Detection Day: 18:43:45, Detection Time: 604232, XRT RA Coordinates: 281.14118:44:33.8, Redshift: 59.62359:37:22.8
GRB Name: 140710A, Detection Day: 10:16:40, Detection Time: 603954, XRT RA Coordinates: 41.08802:44:21.1, Redshift: 35.49935:29:56.4
GRB Name: 140709B, Detection Day: 15:15:45, Detection Time: 603866, XRT RA Coordinates: 146.04009:44:09.6, Redshift: 63.53663:32:09.6
GRB Name: 140709A, Detection Day: 01:13:41, Detection Time: 603810, XRT RA Coordinates: 304.66620:18:39.8, Redshift: 51.22251:13:19.2
GRB Name: 140706A, Detection Day: 19:33:33, Detection Time: 603587, XRT RA Coordinates: 49.26903:17:04.6, Redshift: -38.058-38:03:28.8
GRB Name: 140703A, Detection Day: 00:37:17, Detection Time: 603243, XRT RA Coordinates: 13.01000:52:02.4, Redshift: 45.10245:06:07.2
GRB Name: 140629A, Detection Day: 14:17:30, Detection Time: 602884, XRT RA Coordinates: 249.01716:36:04.1, Redshift: 41.89741:53:49.2
GRB Name: 140628A, Detection Day: 13:35:37, Detection Time: 602803, XRT RA Coordinates: 40.67202:42:41.3, Redshift: -0.378-00:22:40.8
GRB Name: 140626A, Detection Day: 00:33:01, Detection Time: 602604, XRT RA Coordinates: 77.16305:08:39.1, Redshift: -82.625-82:37:30.0
GRB Name: 140623A, Detection Day: 05:22:06.60, Detection Time: Fermi, XRT RA Coordinates: 202.813:31:12.0, Redshift: 75.875:48:00.0
GRB Name: 140622A, Detection Day: 09:36:04, Detection Time: 602278, XRT RA Coordinates: 317.15321:08:36.7, Redshift: -14.412-14:24:43.2
GRB Name: 140620A, Detection Day: 05:15:28.02, Detection Time: Fermi, XRT RA Coordinates: 27818:31:60.0, Redshift: 4343:00:00.0
GRB Name: 140619A, Detection Day: 11:38:35, Detection Time: 602080, XRT RA Coordinates: 27.09601:48:23.0, Redshift: -39.249-39:14:56.4
GRB Name: 140614C, Detection Day: 20:06:56, Detection Time: Ground Analysis, XRT RA Coordinates: 147.42309:49:41.5, Redshift: 71.94571:56:42.0
GRB Name: 140614B, Detection Day: 06:38:11, Detection Time: 601662, XRT RA Coordinates: 322.63621:30:32.6, Redshift: 14.89514:53:42.0
GRB Name: 140614A, Detection Day: 01:04:59, Detection Time: 601646, XRT RA Coordinates: 231.17115:24:41.0, Redshift: -79.110-79:06:36.0
GRB Name: 140611A, Detection Day: 03:51:04, Detection Time: Ground Analysis20385, XRT RA Coordinates: 349.93923:19:45.4, Redshift: -40.111-40:06:39.6
GRB Name: 140610A, Detection Day: 16:31:29, Detection Time: 601259, XRT RA Coordinates: 286.26119:05:02.6, Redshift: 3.89903:53:56.4
GRB Name: 140607A, Detection Day: 17:13:31, Detection Time: 601051, XRT RA Coordinates: 86.37305:45:29.5, Redshift: 18.90418:54:14.4
GRB Name: 140606B, Detection Day: 03:11:51.86, Detection Time: Fermi, XRT RA Coordinates: 327.921:51:36.0, Redshift: 33.733:42:00.0
GRB Name: 140606A, Detection Day: 10:58:13, Detection Time: 600951, XRT RA Coordinates: 201.79913:27:11.8, Redshift: 37.59937:35:56.4
GRB Name: 140529A, Detection Day: 09:28:06, Detection Time: Ground Analysis20383, XRT RA Coordinates: 228.81015:15:14.4, Redshift: -41.042-41:02:31.2
GRB Name: 140521A, Detection Day: 17:34:18, Detection Time: 599546, XRT RA Coordinates: 320.17721:20:42.5, Redshift: 67.58767:35:13.2
GRB Name: 140518A, Detection Day: 09:17:46, Detection Time: 599287, XRT RA Coordinates: 227.23115:08:55.4, Redshift: 42.39642:23:45.6
GRB Name: 140516A, Detection Day: 20:30:54, Detection Time: 599188, XRT RA Coordinates: 252.97216:51:53.3, Redshift: 39.95839:57:28.8
GRB Name: 140515A, Detection Day: 09:12:36, Detection Time: 599037, XRT RA Coordinates: 186.07112:24:17.0, Redshift: 15.09915:05:56.4
GRB Name: 140512A, Detection Day: 19:31:49, Detection Time: 598819, XRT RA Coordinates: 289.36619:17:27.8, Redshift: -15.087-15:05:13.2
GRB Name: 140509A, Detection Day: 02:22:13, Detection Time: 598497, XRT RA Coordinates: 46.56403:06:15.4, Redshift: -62.662-62:39:43.2
GRB Name: 140508A, Detection Day: 03:03:54.60, Detection Time: Fermi, XRT RA Coordinates: 250.116:40:24.0, Redshift: 44.444:24:00.0
GRB Name: 140506A, Detection Day: 21:07:36, Detection Time: 598284, XRT RA Coordinates: 276.80618:27:13.4, Redshift: -55.556-55:33:21.6
GRB Name: 140502A, Detection Day: 08:30:20, Detection Time: 597841, XRT RA Coordinates: 319.17221:16:41.3, Redshift: 48.97548:58:30.0
GRB Name: 140430A, Detection Day: 20:33:36, Detection Time: 597722, XRT RA Coordinates: 102.94206:51:46.1, Redshift: 23.03323:01:58.8
GRB Name: 140428A, Detection Day: 22:40:50, Detection Time: 597519, XRT RA Coordinates: 194.36512:57:27.6, Redshift: 28.33128:19:51.6
GRB Name: 140423A, Detection Day: 08:31:53, Detection Time: 596901, XRT RA Coordinates: 197.27613:09:06.2, Redshift: 49.83849:50:16.8
GRB Name: 140419A, Detection Day: 04:06:51, Detection Time: 596426, XRT RA Coordinates: 127.00108:28:00.2, Redshift: 46.23446:14:02.4
GRB Name: 140414A, Detection Day: 06:06:29, Detection Time: Ground Analysis20375, XRT RA Coordinates: 195.31013:01:14.4, Redshift: 56.90256:54:07.2
GRB Name: 140413A, Detection Day: 00:09:40, Detection Time: 595616, XRT RA Coordinates: 65.43904:21:45.4, Redshift: -51.188-51:11:16.8
GRB Name: 140412A, Detection Day: 22:20:49, Detection Time: 595608, XRT RA Coordinates: 145.03209:40:07.7, Redshift: -65.826-65:49:33.6
GRB Name: 140408A, Detection Day: 13:15:54, Detection Time: 595141, XRT RA Coordinates: 290.72319:22:53.5, Redshift: -12.585-12:35:06.0
GRB Name: 140402A, Detection Day: 00:10:06, Detection Time: 594308, XRT RA Coordinates: 207.59213:50:22.1, Redshift: 5.97105:58:15.6
GRB Name: 140331A, Detection Day: 05:49:48, Detection Time: 594081, XRT RA Coordinates: 134.86008:59:26.4, Redshift: 2.75502:45:18.0
GRB Name: 140323A, Detection Day: 10:23:11, Detection Time: 592916, XRT RA Coordinates: 356.97523:47:54.0, Redshift: -79.916-79:54:57.6
GRB Name: 140320C, Detection Day: 13:17:20, Detection Time: INTEGRAL, XRT RA Coordinates: 134.417508:57:40.2, Redshift: 71.200271:12:00.7
GRB Name: 140320B, Detection Day: 09:26:00, Detection Time: INTEGRAL, XRT RA Coordinates: 145.540909:42:09.8, Redshift: 60.279460:16:45.8
GRB Name: 140320A, Detection Day: 02:12:45, Detection Time: 592544, XRT RA Coordinates: 281.84318:47:22.3, Redshift: -11.188-11:11:16.8
GRB Name: 140318A, Detection Day: 00:09:07, Detection Time: 592204, XRT RA Coordinates: 184.04912:16:11.8, Redshift: 20.22520:13:30.0
GRB Name: 140311B, Detection Day: 21:14:29, Detection Time: 591392, XRT RA Coordinates: 252.33316:49:19.9, Redshift: 52.73352:43:58.8
GRB Name: 140311A, Detection Day: 21:05:16, Detection Time: 591390, XRT RA Coordinates: 209.29313:57:10.3, Redshift: 0.60700:36:25.2
GRB Name: 140305A, Detection Day: 15:00:20, Detection Time: 590446, XRT RA Coordinates: 344.49722:57:59.3, Redshift: 15.44815:26:52.8
GRB Name: 140304A, Detection Day: 13:22:31, Detection Time: 590206, XRT RA Coordinates: 30.65302:02:36.7, Redshift: 33.48033:28:48.0
GRB Name: 140302A, Detection Day: 08:12:58, Detection Time: 589685, XRT RA Coordinates: 253.86216:55:26.9, Redshift: -12.875-12:52:30.0
GRB Name: 140301A, Detection Day: 15:24:49, Detection Time: 589590, XRT RA Coordinates: 69.52104:38:05.0, Redshift: -34.249-34:14:56.4
GRB Name: 140226A, Detection Day: 10:18:00, Detection Time: iPTF, XRT RA Coordinates: 221.49214:45:58.1, Redshift: 14.99314:59:34.8
GRB Name: 140215A, Detection Day: 04:07:10, Detection Time: 586680, XRT RA Coordinates: 104.12906:56:31.0, Redshift: 41.78741:47:13.2
GRB Name: 140213A, Detection Day: 19:21:37, Detection Time: 586569, XRT RA Coordinates: 105.16607:00:39.8, Redshift: -73.136-73:08:09.6
GRB Name: 140211A, Detection Day: 12:23:03, Detection Time: 586289, XRT RA Coordinates: 124.23308:16:55.9, Redshift: 20.23720:14:13.2
GRB Name: 140209A, Detection Day: 07:30:57, Detection Time: 586071, XRT RA Coordinates: 81.32805:25:18.7, Redshift: 32.48832:29:16.8
GRB Name: 140206A, Detection Day: 07:17:20, Detection Time: 585834, XRT RA Coordinates: 145.32109:41:17.0, Redshift: 66.76266:45:43.2
GRB Name: 140129B, Detection Day: 12:51:09, Detection Time: 585149, XRT RA Coordinates: 326.76421:47:03.4, Redshift: 26.21526:12:54.0
GRB Name: 140129A, Detection Day: 03:23:59, Detection Time: 585128, XRT RA Coordinates: 37.85102:31:24.2, Redshift: -1.594-01:35:38.4
GRB Name: 140118A, Detection Day: 01:32:02, Detection Time: 584136, XRT RA Coordinates: 330.99922:03:59.8, Redshift: -17.937-17:56:13.2
GRB Name: 140114A, Detection Day: 11:57:40, Detection Time: 583861, XRT RA Coordinates: 188.49812:33:59.5, Redshift: 27.94227:56:31.2
GRB Name: 140108A, Detection Day: 17:18:42, Detection Time: 583338, XRT RA Coordinates: 325.12921:40:31.0, Redshift: 58.74958:44:56.4
GRB Name: 140103A, Detection Day: 00:30:43, Detection Time: 582773, XRT RA Coordinates: 232.11415:28:27.4, Redshift: 37.75237:45:07.2
GRB Name: 140102A, Detection Day: 21:17:37, Detection Time: 582760, XRT RA Coordinates: 211.91514:07:39.6, Redshift: 1.33201:19:55.2
GRB Name: 131231A, Detection Day: 04:45:16.08, Detection Time: Fermi, XRT RA Coordinates: 10.58500:42:20.4, Redshift: -1.845-01:50:42.0
GRB Name: 131229A, Detection Day: 06:39:24, Detection Time: 582374, XRT RA Coordinates: 85.23605:40:56.6, Redshift: -4.401-04:24:03.6
GRB Name: 131227A, Detection Day: 04:44:51, Detection Time: 582184, XRT RA Coordinates: 67.36904:29:28.6, Redshift: 28.87928:52:44.4
GRB Name: 131226A, Detection Day: 05:47:39, Detection Time: 582123, XRT RA Coordinates: 301.30920:05:14.2, Redshift: -64.943-64:56:34.8
GRB Name: 131224B, Detection Day: 03:25:08, Detection Time: Ground Analysis, XRT RA Coordinates: 163.72210:54:53.3, Redshift: -14.177-14:10:37.2
GRB Name: 131205A, Detection Day: 09:18:38, Detection Time: 580267, XRT RA Coordinates: 131.57308:46:17.5, Redshift: -60.181-60:10:51.6
GRB Name: 131202A, Detection Day: 15:12:09, Detection Time: 579982, XRT RA Coordinates: 344.00522:56:01.2, Redshift: -21.650-21:39:00.0
GRB Name: 131128A, Detection Day: 15:06:24, Detection Time: 579683, XRT RA Coordinates: 355.30523:41:13.2, Redshift: 31.29331:17:34.8
GRB Name: 131127A, Detection Day: 10:11:35, Detection Time: 579571, XRT RA Coordinates: 332.71422:10:51.4, Redshift: 36.59636:35:45.6
GRB Name: 131122A, Detection Day: 21:25:01, Detection Time: INTEGRAL, XRT RA Coordinates: 152.555310:10:13.3, Redshift: 57.739857:44:23.3
GRB Name: 131120A, Detection Day: 14:37:56, Detection Time: 578227, XRT RA Coordinates: 278.93718:35:44.9, Redshift: -12.026-12:01:33.6
GRB Name: 131117A, Detection Day: 00:34:04, Detection Time: 577968, XRT RA Coordinates: 332.35422:09:25.0, Redshift: -31.761-31:45:39.6
GRB Name: 131110A, Detection Day: 11:53:11, Detection Time: Ground Analysis20327, XRT RA Coordinates: 69.26804:37:04.3, Redshift: -17.259-17:15:32.4
GRB Name: 131108A, Detection Day: 20:41:55.76, Detection Time: Fermi, XRT RA Coordinates: 156.4710:25:52.8, Redshift: 9.9009:54:00.0
GRB Name: 131105A, Detection Day: 02:04:44, Detection Time: 576738, XRT RA Coordinates: 70.97304:43:53.5, Redshift: -63.005-63:00:18.0
GRB Name: 131103A, Detection Day: 22:07:25, Detection Time: 576562, XRT RA Coordinates: 348.94823:15:47.5, Redshift: -44.645-44:38:42.0
GRB Name: 131031A, Detection Day: 11:33:31, Detection Time: 576277Ground Analysis20317, XRT RA Coordinates: 29.61801:58:28.3, Redshift: -1.603-01:36:10.8
GRB Name: 131030A, Detection Day: 20:56:18, Detection Time: 576238, XRT RA Coordinates: 345.07423:00:17.8, Redshift: -5.380-05:22:48.0
GRB Name: 131024B, Detection Day: 21:35:31, Detection Time: 575754, XRT RA Coordinates: 144.46409:37:51.4, Redshift: 44.28444:17:02.4
GRB Name: 131024A, Detection Day: 12:26:20, Detection Time: 575707, XRT RA Coordinates: 290.54419:22:10.6, Redshift: -64.599-64:35:56.4
GRB Name: 131018B, Detection Day: 16:08:39, Detection Time: Fermi, XRT RA Coordinates: 304.4120:17:38.4, Redshift: 23.1123:06:36.0
GRB Name: 131018A, Detection Day: 12:47:48, Detection Time: 574935, XRT RA Coordinates: 98.47306:33:53.5, Redshift: -19.897-19:53:49.2
GRB Name: 131014A, Detection Day: 05:09:00.20, Detection Time: Fermi, XRT RA Coordinates: 101.906:47:36.0, Redshift: -20.0-20:00:00.0
GRB Name: 131011A, Detection Day: 17:47:34.99, Detection Time: Fermi, XRT RA Coordinates: n/a, Redshift: n/a
GRB Name: 131004A, Detection Day: 21:41:03, Detection Time: 573190, XRT RA Coordinates: 296.10819:44:25.9, Redshift: -2.952-02:57:07.2
GRB Name: 131002B, Detection Day: 10:54:28, Detection Time: 572742, XRT RA Coordinates: 75.13505:00:32.4, Redshift: -75.701-75:42:03.6
GRB Name: 131002A, Detection Day: 06:54:21, Detection Time: 572721, XRT RA Coordinates: 253.10316:52:24.7, Redshift: 82.03682:02:09.6
GRB Name: 131001A, Detection Day: 05:37:24, Detection Time: Ground Analysis20297, XRT RA Coordinates: 8.30400:33:13.0, Redshift: 25.55725:33:25.2
GRB Name: 130929A, Detection Day: 09:36:33, Detection Time: 572308, XRT RA Coordinates: 135.02809:00:06.7, Redshift: -47.554-47:33:14.4
GRB Name: 130925A, Detection Day: 04:11:24, Detection Time: 571830, XRT RA Coordinates: 41.18602:44:44.6, Redshift: -26.146-26:08:45.6
GRB Name: 130919A, Detection Day: 11:07:24, Detection Time: 571271, XRT RA Coordinates: 207.28113:49:07.4, Redshift: -10.353-10:21:10.8
GRB Name: 130913A, Detection Day: 00:28:21, Detection Time: 570531Ground Analysis, XRT RA Coordinates: 341.96022:47:50.4, Redshift: 1.29401:17:38.4
GRB Name: 130912A, Detection Day: 08:34:57, Detection Time: 570465, XRT RA Coordinates: 47.60603:10:25.4, Redshift: 13.99913:59:56.4
GRB Name: 130907A, Detection Day: 21:41:13, Detection Time: 569992, XRT RA Coordinates: 215.89814:23:35.5, Redshift: 45.60245:36:07.2
GRB Name: 130903A, Detection Day: 00:47:20, Detection Time: INTEGRAL, XRT RA Coordinates: 82.133405:28:32.0, Redshift: -0.1252-00:07:30.7
GRB Name: 130831B, Detection Day: 13:48:19, Detection Time: 568855, XRT RA Coordinates: 192.45412:49:49.0, Redshift: -29.187-29:11:13.2
GRB Name: 130831A, Detection Day: 13:04:16, Detection Time: 568849, XRT RA Coordinates: 358.63523:54:32.4, Redshift: 29.43129:25:51.6
GRB Name: 130829A, Detection Day: 05:43:33, Detection Time: 568417, XRT RA Coordinates: 182.42612:09:42.2, Redshift: 46.52046:31:12.0
GRB Name: 130822A, Detection Day: 15:54:17, Detection Time: 567163, XRT RA Coordinates: 27.94001:51:45.6, Redshift: -3.219-03:13:08.4
GRB Name: 130816B, Detection Day: 04:53:38, Detection Time: 566561, XRT RA Coordinates: 170.04911:20:11.8, Redshift: -57.527-57:31:37.2
GRB Name: 130816A, Detection Day: 01:46:55, Detection Time: 566545, XRT RA Coordinates: 197.09313:08:22.3, Redshift: -58.996-58:59:45.6
GRB Name: 130812A, Detection Day: 22:22:52, Detection Time: 566228, XRT RA Coordinates: 92.38706:09:32.9, Redshift: -13.285-13:17:06.0
GRB Name: 130807A, Detection Day: 10:25:43, Detection Time: 565651, XRT RA Coordinates: 269.80117:59:12.2, Redshift: -27.616-27:36:57.6
GRB Name: 130806A, Detection Day: 02:51:33, Detection Time: 565562, XRT RA Coordinates: 35.90702:23:37.7, Redshift: 67.52567:31:30.0
GRB Name: 130803A, Detection Day: 10:02:52, Detection Time: 565263, XRT RA Coordinates: 220.25614:41:01.4, Redshift: -2.499-02:29:56.4
GRB Name: 130727A, Detection Day: 16:45:19.52, Detection Time: 564342, XRT RA Coordinates: 330.79022:03:09.6, Redshift: -65.540-65:32:24.0
GRB Name: 130725B, Detection Day: 17:39:28, Detection Time: 564028, XRT RA Coordinates: 214.23314:16:55.9, Redshift: -11.124-11:07:26.4
GRB Name: 130725A, Detection Day: 11:37:11, Detection Time: 563980, XRT RA Coordinates: 230.06015:20:14.4, Redshift: 0.62400:37:26.4
GRB Name: 130722A, Detection Day: 08:19:19, Detection Time: 563213, XRT RA Coordinates: 260.67017:22:40.8, Redshift: -2.979-02:58:44.4
GRB Name: 130719A, Detection Day: 05:47:49, Detection Time: 562625, XRT RA Coordinates: 89.03805:56:09.1, Redshift: -11.591-11:35:27.6
GRB Name: 130716A, Detection Day: 10:36:53, Detection Time: 561974, XRT RA Coordinates: 179.58111:58:19.4, Redshift: 63.05763:03:25.2
GRB Name: 130708A, Detection Day: 11:43:03.7, Detection Time: 560515Ground Analysis20286, XRT RA Coordinates: 17.47401:09:53.8, Redshift: 0.00300:00:10.8
GRB Name: 130702A, Detection Day: 00:05:23, Detection Time: Fermi, XRT RA Coordinates: 218.814:35:12.0, Redshift: 12.2512:15:00.0
GRB Name: 130701A, Detection Day: 04:17:43, Detection Time: 559482, XRT RA Coordinates: 357.22423:48:53.8, Redshift: 36.10036:06:00.0
GRB Name: 130627B, Detection Day: 12:00:50, Detection Time: 559139, XRT RA Coordinates: 181.91412:07:39.4, Redshift: -55.706-55:42:21.6
GRB Name: 130627A, Detection Day: 08:55:03, Detection Time: 559132, XRT RA Coordinates: 184.41512:17:39.6, Redshift: -37.114-37:06:50.4
GRB Name: 130626A, Detection Day: 10:51:03, Detection Time: 559075, XRT RA Coordinates: 273.12818:12:30.7, Redshift: -9.525-09:31:30.0
GRB Name: 130625A, Detection Day: 07:00:39, Detection Time: 558982, XRT RA Coordinates: 343.33622:53:20.6, Redshift: 82.17182:10:15.6
GRB Name: 130623A, Detection Day: 11:42:44.7, Detection Time: Ground Analysis20284, XRT RA Coordinates: 20.72301:22:53.5, Redshift: -77.784-77:47:02.4
GRB Name: 130615A, Detection Day: 09:44:45, Detection Time: 558271, XRT RA Coordinates: 274.96318:19:51.1, Redshift: -68.161-68:09:39.6
GRB Name: 130612A, Detection Day: 03:22:22, Detection Time: 557976, XRT RA Coordinates: 259.77117:19:05.0, Redshift: 16.72916:43:44.4
GRB Name: 130610A, Detection Day: 03:12:13, Detection Time: 557845, XRT RA Coordinates: 224.41414:57:39.4, Redshift: 28.18728:11:13.2
GRB Name: 130609B, Detection Day: 21:38:40, Detection Time: 557828, XRT RA Coordinates: 53.77603:35:06.2, Redshift: -40.168-40:10:04.8
GRB Name: 130609A, Detection Day: 03:05:08, Detection Time: 557782, XRT RA Coordinates: 152.68010:10:43.2, Redshift: 24.12424:07:26.4
GRB Name: 130608A, Detection Day: 23:14:21, Detection Time: 557771, XRT RA Coordinates: 24.59701:38:23.3, Redshift: 41.49241:29:31.2
GRB Name: 130606B, Detection Day: 00:48:11.32, Detection Time: Fermi, XRT RA Coordinates: 292.1819:28:43.2, Redshift: -24.86-24:51:36.0
GRB Name: 130606A, Detection Day: 21:04:39, Detection Time: 557589, XRT RA Coordinates: 249.39016:37:33.6, Redshift: 29.79629:47:45.6
GRB Name: 130605A, Detection Day: 23:41:42, Detection Time: 557508, XRT RA Coordinates: 134.53608:58:08.6, Redshift: -33.477-33:28:37.2
GRB Name: 130604A, Detection Day: 06:54:26, Detection Time: 557354, XRT RA Coordinates: 250.16616:40:39.8, Redshift: 68.22568:13:30.0
GRB Name: 130603B, Detection Day: 15:49:14, Detection Time: 557310, XRT RA Coordinates: 172.22211:28:53.3, Redshift: 17.06317:03:46.8
GRB Name: 130603A, Detection Day: 05:59:32, Detection Time: 557274, XRT RA Coordinates: 86.85905:47:26.2, Redshift: 82.91082:54:36.0
GRB Name: 130529A, Detection Day: 11:15:25, Detection Time: 556930, XRT RA Coordinates: 24.27401:37:05.8, Redshift: -64.143-64:08:34.8
GRB Name: 130528A, Detection Day: 16:41:23, Detection Time: 556870, XRT RA Coordinates: 139.40509:17:37.2, Redshift: 87.30087:18:00.0
GRB Name: 130527A, Detection Day: 14:21:30, Detection Time: 556753, XRT RA Coordinates: 309.28220:37:07.7, Redshift: -24.726-24:43:33.6
GRB Name: 130521A, Detection Day: 22:49:16, Detection Time: 556344, XRT RA Coordinates: 87.56805:50:16.3, Redshift: 14.47014:28:12.0
GRB Name: 130518B, Detection Day: 10:50:38, Detection Time: 556105Ground Analysis20282, XRT RA Coordinates: 321.55521:26:13.2, Redshift: -20.148-20:08:52.8
GRB Name: 130518A, Detection Day: 13:55:07.4, Detection Time: 556113, XRT RA Coordinates: 355.67123:42:41.0, Redshift: 47.47847:28:40.8
GRB Name: 130515A, Detection Day: 01:21:17, Detection Time: 555880, XRT RA Coordinates: 283.43618:53:44.6, Redshift: -54.283-54:16:58.8
GRB Name: 130514B, Detection Day: 13:26:32, Detection Time: INTEGRAL, XRT RA Coordinates: 147.60409:50:25.0, Redshift: -18.969-18:58:08.4
GRB Name: 130514A, Detection Day: 07:13:41, Detection Time: 555821, XRT RA Coordinates: 296.27819:45:06.7, Redshift: -7.974-07:58:26.4
GRB Name: 130513A, Detection Day: 07:38:00, Detection Time: INTEGRAL, XRT RA Coordinates: 144.7752509:39:06.1, Redshift: -5.24393-05:14:38.1
GRB Name: 130511A, Detection Day: 11:30:47, Detection Time: 555600, XRT RA Coordinates: 196.65413:06:37.0, Redshift: 18.70918:42:32.4
GRB Name: 130508A, Detection Day: 17:08:53, Detection Time: 555413, XRT RA Coordinates: 305.35120:21:24.2, Redshift: 34.96634:57:57.6
GRB Name: 130505A, Detection Day: 08:22:28, Detection Time: 555163, XRT RA Coordinates: 137.06009:08:14.4, Redshift: 17.48517:29:06.0
GRB Name: 130504C, Detection Day: 23:30:15, Detection Time: Fermi, XRT RA Coordinates: 91.71506:06:51.6, Redshift: 3.84603:50:45.6
GRB Name: 130504A, Detection Day: 02:05:34, Detection Time: 555096, XRT RA Coordinates: 272.45918:09:50.2, Redshift: -16.320-16:19:12.0
GRB Name: 130502B, Detection Day: 07:51:11.76, Detection Time: Fermi, XRT RA Coordinates: 74.504:58:00.0, Redshift: 70.670:36:00.0
GRB Name: 130502A, Detection Day: 17:50:30, Detection Time: 554996, XRT RA Coordinates: 138.57909:14:19.0, Redshift: -0.134-00:08:02.4
GRB Name: 130427B, Detection Day: 13:20:41, Detection Time: 554635, XRT RA Coordinates: 314.90020:59:36.0, Redshift: -22.548-22:32:52.8
GRB Name: 130427A, Detection Day: 07:47:57, Detection Time: 554620, XRT RA Coordinates: 173.15011:32:36.0, Redshift: 27.70627:42:21.6
GRB Name: 130420B, Detection Day: 12:56:31, Detection Time: 553996, XRT RA Coordinates: 183.09512:12:22.8, Redshift: 54.37654:22:33.6
GRB Name: 130420A, Detection Day: 07:28:29, Detection Time: 553977, XRT RA Coordinates: 196.11813:04:28.3, Redshift: 59.42159:25:15.6
GRB Name: 130419A, Detection Day: 13:30:29, Detection Time: 553918, XRT RA Coordinates: 355.27823:41:06.7, Redshift: 9.90009:54:00.0
GRB Name: 130418A, Detection Day: 19:00:53, Detection Time: 553847, XRT RA Coordinates: 149.04509:56:10.8, Redshift: 13.67413:40:26.4
GRB Name: 130408A, Detection Day: 21:51:38, Detection Time: 553132, XRT RA Coordinates: 134.39808:57:35.5, Redshift: -32.363-32:21:46.8
GRB Name: 130327B, Detection Day: 08:24:04.05, Detection Time: Fermi, XRT RA Coordinates: 214.914:19:36.0, Redshift: -74.6-74:36:00.0
GRB Name: 130327A, Detection Day: 01:47:34, Detection Time: 552063, XRT RA Coordinates: 91.98406:07:56.2, Redshift: 55.73255:43:55.2
GRB Name: 130315A, Detection Day: 12:45:32, Detection Time: 551126, XRT RA Coordinates: 157.54110:30:09.8, Redshift: -51.794-51:47:38.4
GRB Name: 130313A, Detection Day: 16:08:11, Detection Time: 550906, XRT RA Coordinates: 236.43815:45:45.1, Redshift: -0.355-00:21:18.0
GRB Name: 130306A, Detection Day: 23:51:01, Detection Time: 550457, XRT RA Coordinates: 279.47518:37:54.0, Redshift: -11.682-11:40:55.2
GRB Name: 130305A, Detection Day: 11:39:16, Detection Time: 550329Ground Analysis20234, XRT RA Coordinates: 116.77407:47:05.8, Redshift: 52.03752:02:13.2
GRB Name: 130216B, Detection Day: 18:58:12, Detection Time: 548918Ground Analysis20233, XRT RA Coordinates: 58.86603:55:27.8, Redshift: 2.03602:02:09.6
GRB Name: 130216A, Detection Day: 22:15:24, Detection Time: 548927, XRT RA Coordinates: 67.90104:31:36.2, Redshift: 14.67014:40:12.0
GRB Name: 130215A, Detection Day: 01:31:30, Detection Time: 548760, XRT RA Coordinates: 43.48602:53:56.6, Redshift: 13.38713:23:13.2
GRB Name: 130211A, Detection Day: 03:36:32, Detection Time: 548276, XRT RA Coordinates: 147.52409:50:05.8, Redshift: -42.330-42:19:48.0
GRB Name: 130206A, Detection Day: 19:36:28, Detection Time: 547918, XRT RA Coordinates: 140.38709:21:32.9, Redshift: -58.193-58:11:34.8
